Zip,State,Latitude,Longitude,3 pin
24658,VA,37.287992,-82.027408,246
2147,MA,42.180048,-71.08923,214
19549,PA,40.580744,-76.02559,195
75218,TX,32.842726,-96.69937,752
75372,TX,32.767268,-96.777626,753
75599,TX,33.476552,-94.39495,755
76365,TX,33.761291,-98.19145,763
76654,TX,31.553646,-97.203166,766
77506,TX,29.705678,-95.20216,775
80151,CO,39.738752,-104.408349,801
64648,MO,39.977935,-93.80694,646
68355,NE,40.097217,-95.58631,683
69037,NE,40.142872,-101.40758,690
79032,TX,34.281443,-101.898,790
70650,LA,30.235892,-92.91527,706
74036,OK,36.145085,-95.51443,740
74083,OK,36.935821,-95.78336,740
91346,CA,33.786594,-118.298662,913
92590,CA,33.479467,-117.20933,925
2813,RI,41.385256,-71.66813,281
5361,VT,42.782281,-72.86962,536
5848,VT,44.382103,-71.919518,584
7088,NJ,40.718401,-74.28416,708
7099,NJ,40.73276,-74.075485,709
7890,NJ,41.12831,-74.678956,789
10112,NY,40.759291,-73.97979,101
1602,MA,42.272359,-71.84482,160
2157,MA,42.173933,-71.185494,215
2357,MA,42.064499,-71.087091,235
65251,MO,38.852436,-91.95808,652
59425,MT,48.190331,-111.96872,594
51646,IA,40.732886,-94.88772,516
36449,AL,31.529531,-87.345345,364
23889,VA,36.912369,-77.75239,238
41091,KY,38.930285,-84.71603,410
44854,OH,40.954399,-82.85436,448
45613,OH,39.015223,-82.84927,456
99651,AK,59.00689,-161.81529,996
54538,WI,45.964667,-89.90731,545
54951,WI,44.416326,-88.464873,549
56054,MN,44.431776,-94.37742,560
56759,MN,48.565391,-96.07014,567
62718,IL,39.778044,-89.646555,627
64030,MO,38.883548,-94.52503,640
48658,MI,43.985129,-83.93628,486
49795,MI,45.169729,-84.60248,497
41030,KY,38.788439,-84.602,410
39159,MS,32.811181,-90.97713,391
40218,KY,38.193769,-85.65733,402
40511,KY,38.105283,-84.50775,405
54639,WI,43.610629,-90.62108,546
87114,NM,35.196446,-106.67336,871
87185,NM,35.044339,-106.672872,871
97638,OR,43.189402,-121.00466,976
98112,WA,47.629653,-122.29752,981
98378,WA,47.687971,-122.729304,983
98421,WA,47.250681,-122.41213,984
94002,CA,37.516687,-122.29026,940
91328,CA,33.786594,-118.298662,913
2881,RI,41.481001,-71.52689,288
6820,CT,41.075663,-73.48294,682
7717,NJ,40.191809,-74.01688,771
2130,MA,42.309998,-71.11171,213
2172,MA,42.372596,-71.177998,217
29623,SC,34.438087,-82.835449,296
48115,MI,42.160216,-83.911693,481
25541,WV,38.440316,-82.13535,255
22638,VA,39.236944,-78.288465,226
36115,AL,32.404754,-86.24963,361
37807,TN,36.251265,-83.82558,378
37849,TN,36.044507,-84.04192,378
38333,TN,36.114049,-87.97808,383
18934,PA,40.349443,-75.067622,189
20137,VA,38.810629,-77.7057,201
23868,VA,36.722176,-77.81269,238
41263,KY,37.8583,-82.7598,412
41520,KY,37.279027,-82.57732,415
32410,FL,29.945008,-85.41461,324
32462,FL,30.563809,-85.82357,324
32549,FL,30.661155,-86.594479,325
33178,FL,25.837696,-80.36947,331
40505,KY,38.058477,-84.46109,405
51365,IA,43.309573,-94.74784,513
53545,WI,42.69146,-89.04277,535
53953,WI,43.765621,-89.45736,539
57653,SD,45.690446,-102.25384,576
58772,ND,48.973939,-102.60078,587
59311,MT,45.189905,-104.38569,593
45121,OH,38.87752,-83.90215,451
46072,IN,40.284041,-86.04681,460
47457,IN,39.037144,-86.961577,474
66872,KS,38.79144,-96.73809,668
67437,KS,39.50357,-98.55591,674
67734,KS,39.488765,-100.89755,677
68664,NE,41.704483,-96.78794,686
62624,IL,40.153557,-90.35255,626
47814,IN,39.433602,-87.410094,478
55177,MN,45.005902,-93.105869,551
55357,MN,45.088013,-93.65053,553
55363,MN,45.046143,-93.92085,553
55364,MN,44.933712,-93.66038,553
55929,MN,43.975269,-92.14213,559
72901,AR,35.373791,-94.41371,729
73749,OK,36.702485,-98.1728,737
75395,TX,32.767268,-96.777626,753
75481,TX,33.323467,-95.39168,754
97286,OR,45.580557,-122.374776,972
32610,FL,29.681312,-82.353862,326
32664,FL,29.450353,-82.22069,326
33760,FL,27.90802,-82.71365,337
14263,NY,42.768413,-78.887094,142
1082,MA,42.270611,-72.26067,108
34488,FL,29.198564,-81.92095,344
36314,AL,31.013308,-85.75742,363
37354,TN,35.506259,-84.35738,373
38363,TN,35.66088,-88.1184,383
97541,OR,42.713888,-122.7541,975
98060,WA,47.432251,-121.803388,980
98526,WA,47.463965,-124.02938,985
98819,WA,48.559477,-119.75474,988
56255,MN,44.397402,-95.42013,562
56310,MN,45.624705,-94.44973,563
57234,SD,44.587419,-96.90648,572
59063,MT,45.622948,-108.96,590
79068,TX,35.335288,-101.39752,790
93262,CA,36.596251,-118.73425,932
87008,NM,35.136495,-106.37296,870
92031,CA,34.587473,-117.406293,920
92307,CA,34.538622,-117.17729,923
92619,CA,33.66985,-117.765939,926
66546,KS,38.895185,-95.71995,665
67037,KS,37.557434,-97.25167,670
60114,IL,41.839679,-88.088716,601
50217,IA,42.17191,-94.25943,502
53026,WI,43.718294,-87.618716,530
56641,MN,47.243893,-94.23203,566
57005,SD,43.590014,-96.58362,570
63541,MO,40.513638,-92.60818,635
64142,MO,39.035038,-94.356728,641
64438,MO,40.183995,-94.40163,644
72857,AR,34.865448,-93.33057,728
70051,LA,30.058276,-90.61738,700
99159,WA,47.338736,-118.70235,991
92123,CA,32.803799,-117.13595,921
57027,SD,43.192357,-96.51982,570
57683,ND,45.984316,-102.101218,576
58047,ND,46.724294,-96.8728,580
58259,ND,48.052404,-98.12379,582
74543,OK,34.373618,-95.43604,745
49969,MI,46.258959,-89.26594,499
52626,IA,40.655336,-91.72385,526
53964,WI,43.907282,-89.49412,539
63031,MO,38.8016,-90.33662,630
70774,LA,30.212699,-90.81947,707
71922,AR,34.033062,-93.42614,719
60505,IL,41.756129,-88.29699,605
61731,IL,40.607615,-88.49,617
61777,IL,40.240627,-88.96635,617
81435,CO,37.932874,-107.88874,814
78662,TX,29.950887,-97.42728,786
79339,TX,33.894823,-102.32282,793
79759,TX,31.840191,-102.74709,797
96025,CA,41.221077,-122.28003,960
96706,HI,21.338055,-158.02499,967
89195,NV,35.927901,-114.972061,891
93718,CA,36.746375,-119.639658,937
92882,CA,33.866555,-117.59167,928
76264,TX,33.748414,-96.83792,762
77504,TX,29.64878,-95.18813,775
99669,AK,60.489536,-151.02091,996
29211,SC,34.096716,-80.922338,292
35646,AL,34.660322,-87.53577,356
92341,CA,34.241477,-117.07449,923
39041,MS,32.39336,-90.47024,390
46777,IN,40.880397,-85.15936,467
94950,CA,38.054433,-122.77762,949
95703,CA,38.995732,-120.99703,957
97429,OR,42.971648,-123.06467,974
90601,CA,34.002333,-118.03562,906
93549,CA,36.228484,-117.97084,935
87005,NM,35.20912,-108.07182,870
87801,NM,33.953237,-106.93722,878
88230,NM,33.244151,-104.3334,882
98850,WA,47.360902,-120.11338,988
624,PR,18.055399,-66.72602,624
55375,MN,44.906512,-93.7439,553
55434,MN,45.164248,-93.2531,554
55569,MN,45.015914,-93.47188,555
56331,MN,45.67539,-94.67303,563
41607,KY,37.617197,-82.85634,416
41647,KY,37.449076,-82.7264,416
43216,OH,39.969036,-83.011389,432
43903,OH,40.469171,-80.93363,439
32739,FL,29.022729,-81.172169,327
32808,FL,28.576028,-81.44369,328
32966,FL,27.645377,-80.51468,329
33634,FL,28.005497,-82.54936,336
82052,WY,41.105595,-105.3549,820
82510,WY,42.981091,-108.60194,825
64487,MO,40.30191,-95.09462,644
65623,MO,36.749457,-93.90647,656
66408,KS,39.949989,-95.96831,664
75859,TX,31.889748,-96.25435,758
90721,CA,33.640302,-117.769442,907
92804,CA,33.818165,-117.97304,928
93306,CA,35.396411,-118.92268,933
98588,WA,47.433993,-123.02078,985
87113,NM,35.179635,-106.59384,871
87576,NM,36.504515,-105.62924,875
89101,NV,36.17022,-115.12785,891
89821,NV,40.450972,-116.51585,898
90280,CA,33.944264,-118.1949,902
95823,CA,38.477508,-121.44561,958
97255,OR,45.580557,-122.374776,972
2880,RI,41.375317,-71.64393,288
6263,CT,41.839051,-71.90634,626
31082,GA,32.984529,-82.8375,310
31763,GA,31.714526,-84.16931,317
32640,FL,29.601599,-82.0309,326
24340,VA,36.772376,-81.7742,243
24483,VA,37.819652,-79.21508,244
24943,WV,37.838288,-80.75393,249
20435,DC,38.899399,-77.040319,204
17577,PA,40.0185,-76.297582,175
14816,NY,42.177039,-76.73437,148
3087,NH,42.805194,-71.29878,308
94172,CA,37.784827,-122.727802,941
95932,CA,39.254875,-122.04572,959
87035,NM,35.001195,-105.99524,870
96727,HI,20.089087,-155.51679,967
97473,OR,43.669352,-123.8141,974
92222,CA,32.782242,-114.561905,922
98623,WA,45.807631,-121.487682,986
75391,TX,32.767268,-96.777626,753
66514,KS,39.149612,-96.90611,665
64656,MO,39.671985,-93.67718,646
65085,MO,38.417602,-92.02791,650
85286,AZ,33.850506,-112.05927,852
85325,AZ,33.946064,-113.9537,853
77492,TX,29.83399,-95.434241,774
60542,IL,41.809387,-88.32931,605
61842,IL,40.251945,-88.65279,618
78266,TX,29.641132,-98.30856,782
78547,TX,26.321652,-98.69525,785
50614,IA,42.469768,-92.309475,506
79353,TX,33.783555,-102.59146,793
23269,VA,37.524246,-77.493157,232
63079,MO,38.274398,-91.085533,630
68522,NE,40.790601,-96.74974,685
38650,MS,34.536153,-89.13829,386
38862,MS,34.179513,-88.63454,388
93116,CA,34.262834,-119.848555,931
56058,MN,44.449976,-93.90513,560
37715,TN,36.567165,-83.94202,377
14471,NY,42.762059,-77.50488,144
14817,NY,42.368,-76.35407,148
30506,GA,34.346102,-83.901,305
31058,GA,32.498727,-84.42804,310
31620,GA,31.133004,-83.42736,316
32568,FL,30.878449,-87.47861,325
33169,FL,25.94267,-80.21276,331
23874,VA,36.610636,-77.10269,238
24076,VA,36.580514,-80.4332,240
28665,NC,36.195632,-81.37303,286
30087,GA,33.817438,-84.13167,300
27416,NC,36.080707,-80.0244,274
27515,NC,36.05251,-79.107692,275
28073,NC,35.189591,-81.47928,280
12203,NY,42.678112,-73.82983,122
5495,VT,44.44524,-73.09917,549
6723,CT,41.365709,-72.927507,672
7034,NJ,40.881149,-74.38112,703
7601,NJ,40.888678,-74.0488,760
7880,NJ,40.864844,-74.897002,788
1220,MA,42.619727,-73.11842,122
46660,IN,41.596769,-86.292991,466
50587,IA,42.339118,-94.488618,505
34446,FL,28.746912,-82.53331,344
35045,AL,32.834501,-86.64355,350
36080,AL,32.691057,-86.29429,360
91743,CA,34.066655,-117.58831,917
93040,CA,34.424363,-118.73908,930
95304,CA,37.889849,-121.253872,953
98642,WA,45.795825,-122.69804,986
84628,UT,39.855141,-112.14995,846
80160,CO,39.738752,-104.408349,801
81231,CO,38.702309,-106.940201,812
96034,CA,41.441194,-122.64688,960
1522,MA,42.369658,-71.87418,152
2085,MA,42.075995,-71.286055,208
37838,TN,35.199411,-85.93221,378
37881,TN,36.407028,-83.34113,378
39747,MS,33.413657,-89.56261,397
57792,SD,44.562488,-102.41683,577
58451,ND,47.456626,-99.9372,584
59240,MT,48.330241,-106.609665,592
54835,WI,45.671767,-91.23317,548
55333,MN,44.541889,-94.8735,553
55437,MN,44.822764,-93.34422,554
43927,OH,40.11761,-80.93763,439
45820,OH,40.831339,-84.08602,458
43558,OH,41.585948,-83.87384,435
60490,IL,41.684752,-88.14203,604
31821,GA,32.1342,-84.98499,318
32722,FL,29.022729,-81.172169,327
21555,MD,39.579649,-78.55826,215
22548,VA,37.825956,-76.70563,225
15074,PA,40.708166,-80.2735,150
17122,PA,40.249845,-76.871209,171
12957,NY,44.833996,-74.5716,129
13063,NY,42.847248,-75.97818,130
25927,WV,37.748935,-81.224458,259
34215,FL,27.469113,-82.68765,342
19406,PA,40.092941,-75.37525,194
28287,NC,35.26002,-80.804151,282
28296,NC,35.225242,-80.845843,282
28587,NC,35.191279,-76.660435,285
29551,SC,34.365898,-80.132418,295
29903,SC,32.443974,-80.735245,299
97017,OR,45.181819,-122.39802,970
99029,WA,47.693129,-117.86164,990
17528,PA,40.043523,-76.238766,175
18430,PA,41.759285,-75.50111,184
19170,PA,40.001811,-75.11787,191
33351,FL,26.179495,-80.27183,333
33503,FL,27.764761,-82.273409,335
34264,FL,27.427213,-82.438689,342
35148,AL,33.753474,-87.04756,351
27587,NC,35.97154,-78.52241,275
28266,NC,35.284459,-80.858155,282
7424,NJ,40.886628,-74.21405,742
8350,NJ,39.490774,-74.87045,835
1527,MA,42.196144,-71.76272,152
72311,AR,34.719877,-90.89796,723
72367,AR,34.189902,-90.97694,723
72908,AR,35.301623,-94.41283,729
50174,IA,41.039527,-93.95498,501
78376,TX,27.363706,-98.56442,783
78962,TX,29.698373,-96.75932,789
79184,TX,35.401475,-101.895089,791
92193,CA,33.016928,-116.846046,921
88562,TX,31.694842,-106.299987,885
95357,CA,37.667196,-120.9061,953
95380,CA,37.48858,-120.85196,953
95913,CA,39.633265,-122.21009,959
97064,OR,45.862577,-123.206,970
76618,TX,31.930849,-96.429154,766
77292,TX,29.744341,-95.332598,772
84314,UT,41.644833,-112.09427,843
85026,AZ,33.276539,-112.18717,850
39443,MS,31.719947,-89.11948,394
40121,KY,37.895491,-85.9662,401
40589,KY,38.028269,-84.471505,405
66619,KS,38.946977,-95.6938,666
77043,TX,29.802473,-95.5618,770
77542,TX,29.183991,-95.465083,775
80802,CO,38.834807,-102.1746,808
85703,AZ,31.970131,-111.890713,857
60645,IL,42.008956,-87.69634,606
59406,MT,47.619998,-111.239305,594
62627,IL,40.051603,-90.14057,626
63126,MO,38.552303,-90.37921,631
72677,AR,36.255295,-92.68844,726
73111,OK,35.504109,-97.47889,731
73558,OK,34.630879,-98.457646,735
23138,VA,37.366838,-76.29577,231
24873,WV,37.357831,-81.89583,248
25244,WV,38.770723,-81.55043,252
13681,NY,44.414762,-75.37897,136
14445,NY,43.111663,-77.48709,144
32781,FL,28.306726,-80.686159,327
22432,VA,37.860549,-76.35637,224
7901,NJ,40.714501,-74.3633,790
8757,NJ,39.975967,-74.25296,875
10952,NY,41.116162,-74.07556,109
18641,PA,41.333035,-75.74189,186
19710,DE,39.788562,-75.58881,197
28697,NC,36.136991,-81.17462,286
29933,SC,32.788773,-81.126913,299
12848,NY,43.100123,-73.524554,128
13107,NY,43.457798,-76.153442,131
51549,IA,41.182061,-95.44357,515
53044,WI,43.740794,-87.78303,530
54816,WI,46.682796,-91.143254,548
55322,MN,44.768762,-93.77839,553
39169,MS,33.136434,-90.27065,391
10463,NY,40.881086,-73.90749,104
13112,NY,43.105771,-76.41482,131
16260,PA,41.41229,-79.22805,162
17519,PA,40.141301,-76.0227,175
76010,TX,32.723382,-97.08498,760
77536,TX,29.687657,-95.1201,775
77538,TX,29.981421,-94.55067,775
67901,KS,37.067979,-100.92813,679
75203,TX,32.745831,-96.80672,752
62664,IL,40.200537,-89.70427,626
62838,IL,38.857185,-88.7591,628
65557,MO,37.508599,-92.09108,655
29074,SC,34.450789,-80.79844,290
29228,SC,33.925183,-81.248345,292
54411,WI,45.040345,-90.01829,544
18976,PA,40.240295,-75.13458,189
20416,DC,38.893311,-77.014647,204
21005,MD,39.473451,-76.14083,210
50571,IA,42.638478,-94.58979,505
85746,AZ,32.126223,-111.04599,857
96089,CA,40.657893,-122.427333,960
78231,TX,29.574677,-98.53946,782
78339,TX,27.807025,-97.79801,783
87571,NM,36.414942,-105.5808,875
91505,CA,34.166906,-118.34366,915
92584,CA,33.66035,-117.18987,925
14867,NY,42.354851,-76.60338,148
14869,NY,42.341316,-76.77926,148
15753,PA,40.801942,-78.66543,157
16427,PA,41.87504,-79.96986,164
16865,PA,40.722897,-77.96941,168
20875,MD,39.143979,-77.207617,208
23803,VA,37.21695,-77.43063,238
3819,NH,42.927682,-71.12034,381
12466,NY,41.905004,-73.97957,124
13418,NY,42.852808,-75.39938,134
10055,NY,40.780751,-73.977182,100
18360,PA,40.98314,-75.26026,183
929,PR,18.410462,-66.060533,929
30175,GA,34.537611,-84.51135,301
26334,WV,39.220701,-80.15881,263
25550,WV,38.87018,-82.10751,255
43005,OH,40.285043,-82.28218,430
43044,OH,40.052907,-83.57223,430
95421,CA,38.562843,-123.16785,954
95840,CA,38.377411,-121.444429,958
96751,HI,22.111837,-159.31283,967
98333,WA,47.244053,-122.6199,983
80801,CO,39.727493,-103.10362,808
82725,WY,44.876211,-105.74228,827
83708,ID,43.459855,-116.243984,837
74836,OK,34.451503,-96.63092,748
74955,OK,35.467031,-94.78647,749
76861,TX,31.58901,-100.1911,768
66039,KS,38.088951,-95.17473,660
67452,KS,39.229204,-98.38455,674
68771,NE,42.377338,-97.35618,687
68815,NE,41.420141,-99.1444,688
68978,NE,40.03686,-98.07828,689
56438,MN,46.149276,-94.83088,564
58482,ND,46.862714,-99.9205,584
59071,MT,45.343978,-109.50168,590
59929,MT,47.923911,-114.37322,599
60469,IL,41.628034,-87.68694,604
51008,IA,42.809286,-96.2687,510
62935,IL,37.836537,-88.62298,629
64688,MO,39.808311,-93.37642,646
45269,OH,39.166759,-84.53822,452
47032,IN,39.075691,-85.06057,470
70591,LA,30.246368,-92.83199,705
55708,MN,47.533314,-92.34084,557
60511,IL,41.75537,-88.54865,605
61535,IL,40.590353,-89.54053,615
28816,NC,35.620335,-82.528558,288
29669,SC,34.646501,-82.44077,296
41736,KY,37.370521,-83.23714,417
41843,KY,37.273854,-82.86011,418
34136,FL,26.552895,-81.94861,341
34478,FL,29.187178,-82.112278,344
37922,TN,35.875925,-84.12608,379
37929,TN,35.922421,-83.795492,379
39324,MS,31.593682,-88.704829,393
39404,MS,31.172142,-89.294772,394
39470,MS,30.810936,-89.56435,394
40550,KY,38.028269,-84.471505,405
40746,KY,37.137615,-84.115617,407
23242,VA,37.531296,-77.416103,232
28231,NC,35.26002,-80.804151,282
25262,WV,38.906099,-81.83274,252
25825,WV,37.648813,-81.11241,258
32343,FL,30.494878,-84.46259,323
33058,FL,25.968737,-80.262604,330
33769,FL,27.891809,-82.724763,337
73050,OK,35.941421,-97.25495,730
74563,OK,34.948771,-95.1037,745
80930,CO,38.811434,-104.50403,809
81601,CO,39.533318,-107.32107,816
83285,ID,43.027278,-111.22042,832
83405,ID,43.323306,-111.782152,834
85608,AZ,31.569536,-109.23407,856
94299,CA,38.377411,-121.444429,942
95076,CA,36.922902,-121.77224,950
95196,CA,37.189396,-121.705327,951
95543,CA,41.888557,-123.80079,955
15965,PA,40.388921,-78.720134,159
16140,PA,41.098098,-80.50393,161
17332,PA,39.775037,-76.735116,173
5653,VT,44.711083,-72.50846,565
7885,NJ,40.913298,-74.58246,788
8252,NJ,39.037404,-74.85749,825
10941,NY,41.478028,-74.35844,109
36420,AL,31.279043,-86.48699,364
36559,AL,30.564701,-87.90216,365
36913,AL,32.004227,-88.200738,369
37641,TN,36.21503,-82.6744,376
46150,IN,39.563815,-85.61239,461
46173,IN,39.614803,-85.43834,461
79947,TX,31.694842,-106.299987,799
80061,CO,39.862286,-105.072049,800
62373,IL,40.240004,-91.35197,623
71866,AR,33.865609,-94.38408,718
71932,AR,34.537164,-94.0972,719
70737,LA,30.229237,-90.92251,707
99695,AK,61.402544,-150.57485,996
6432,CT,41.189646,-73.23576,643
7731,NJ,40.146597,-74.20815,773
11434,NY,40.674888,-73.7727,114
12526,NY,42.123977,-73.86199,125
17070,PA,40.22004,-76.86849,170
17101,PA,40.261839,-76.88279,171
635,PR,18.262902,-65.646529,635
907,PR,18.451131,-66.07798,907
1542,MA,42.194793,-71.90651,154
39426,MS,30.641521,-89.65929,394
39743,MS,33.313523,-88.62721,397
28226,NC,35.107804,-80.82139,282
33159,FL,25.558428,-80.458168,331
40695,KY,36.608426,-83.731809,406
49628,MI,44.617592,-86.22663,496
49896,MI,45.685664,-87.37748,498
50845,IA,40.814077,-94.33601,508
68336,NE,40.965773,-96.67667,683
62561,IL,39.85973,-89.52972,625
56258,MN,44.446885,-95.77281,562
57324,SD,44.305089,-98.04565,573
58631,ND,46.759443,-101.83368,586
60102,IL,42.17315,-88.31849,601
60419,IL,41.626839,-87.59865,604
60458,IL,41.746432,-87.83557,604
61272,IL,41.223984,-91.0123,612
62048,IL,38.833898,-90.09533,620
48210,MI,42.338137,-83.12785,482
49103,MI,41.944691,-86.34979,491
49250,MI,42.018585,-84.64548,492
71034,LA,32.176112,-93.30398,710
71331,LA,31.21968,-92.07345,713
71758,AR,33.325889,-92.90485,717
55744,MN,47.243062,-93.52599,557
55815,MN,47.640367,-92.442797,558
72769,AR,36.027493,-94.50146,727
75689,TX,32.1826,-94.935456,756
55066,MN,44.539036,-92.53637,550
55067,MN,46.074687,-92.718004,550
55386,MN,44.858595,-93.66341,553
56435,MN,46.823666,-94.50471,564
55780,MN,46.670691,-92.69235,557
55971,MN,43.80784,-91.75117,559
36509,AL,30.401384,-88.24671,365
40939,KY,36.871254,-83.829985,409
33069,FL,26.22876,-80.15816,330
45423,OH,39.750471,-84.268593,454
46933,IN,40.48684,-85.60772,469
47348,IN,40.449883,-85.36442,473
41649,KY,37.568873,-82.75937,416
48201,MI,42.343787,-83.05879,482
48852,MI,43.355304,-85.04326,488
14092,NY,43.169055,-79.02426,140
16033,PA,40.789672,-80.04848,160
17221,PA,40.0724,-77.81148,172
17366,PA,39.92741,-76.56268,173
4693,ME,44.384841,-68.09458,469
23709,VA,36.868553,-76.355165,237
25540,WV,38.159971,-82.12506,255
25847,WV,37.72329,-81.17444,258
20135,VA,39.080229,-77.87192,201
20623,MD,38.748872,-76.83075,206
22314,VA,38.806163,-77.05139,223
19603,PA,40.388442,-75.963055,196
58123,ND,46.934596,-97.229718,581
33147,FL,25.850124,-80.23773,331
33875,FL,27.430819,-81.463297,338
34140,FL,26.14326,-81.389124,341
34168,FL,25.81528,-81.359902,341
42720,KY,37.121145,-85.370926,427
46345,IN,41.526628,-86.70041,463
46524,IN,41.291767,-86.03216,465
47137,IN,38.200101,-86.36988,471
47718,IN,38.420839,-86.570962,477
48009,MI,42.544084,-83.21527,480
