SKU,Category,New.Category,EDC.Available
10322349,Seasonal,Seasonal,0
10571612,Seasonal,Seasonal,0
10522954,Seasonal,Seasonal,0
10622993,Seasonal,Seasonal,0
10603802,Seasonal,Seasonal,0
10571906,Seasonal,Seasonal,0
10324099,Seasonal,Seasonal,0
10584118,Seasonal,Seasonal,0
10597601,Seasonal,Seasonal,0
10620933,Seasonal,Seasonal,0
10599556,Seasonal,Seasonal,0
10271379,Seasonal,Seasonal,0
10614399,Seasonal,Seasonal,0
10591940,Seasonal,Seasonal,0
10606218,Seasonal,Seasonal,0
10621854,Seasonal,Seasonal,0
10572143,Seasonal,Seasonal,0
10618726,Seasonal,Seasonal,0
10624817,Seasonal,Seasonal,0
10567254,Seasonal,Seasonal,0
10612380,Seasonal,Seasonal,0
10584535,Seasonal,Seasonal,0
10415972,Seasonal,Seasonal,0
10427965,Seasonal,Seasonal,0
10606493,Seasonal,Seasonal,0
10620891,Seasonal,Seasonal,0
10432492,Seasonal,Seasonal,0
10606495,Seasonal,Seasonal,0
10415976,Seasonal,Seasonal,0
10620854,Seasonal,Seasonal,0
10595772,Seasonal,Seasonal,0
10592511,Seasonal,Seasonal,0
10618885,Seasonal,Seasonal,0
10589617,Seasonal,Seasonal,0
10584410,Seasonal,Seasonal,0
10528575,Seasonal,Seasonal,0
10618708,Seasonal,Seasonal,0
10576125,Seasonal,Seasonal,0
10614761,Seasonal,Seasonal,0
10573629,Seasonal,Seasonal,0
10608755,Seasonal,Seasonal,0
10620822,Seasonal,Seasonal,0
10574711,Seasonal,Seasonal,0
10615179,Seasonal,Seasonal,0
10619332,Seasonal,Seasonal,0
10488797,Seasonal,Seasonal,0
10575109,Seasonal,Seasonal,0
10606217,Seasonal,Seasonal,0
10604856,Seasonal,Seasonal,0
10604870,Seasonal,Seasonal,0
10619227,Seasonal,Seasonal,0
10589969,Seasonal,Seasonal,0
10579261,Seasonal,Seasonal,0
10316609,Seasonal,Seasonal,0
10573503,Seasonal,Seasonal,0
10595771,Seasonal,Seasonal,0
10601712,Seasonal,Seasonal,0
10601710,Seasonal,Seasonal,0
10569687,Seasonal,Seasonal,0
10511945,Seasonal,Seasonal,0
10594268,Seasonal,Seasonal,0
10598985,Seasonal,Seasonal,0
10598998,Seasonal,Seasonal,0
10573638,Seasonal,Seasonal,0
10470055,Seasonal,Seasonal,0
10601378,Seasonal,Seasonal,0
10571273,Seasonal,Seasonal,0
10594181,Seasonal,Seasonal,0
10594279,Seasonal,Seasonal,0
10601735,Seasonal,Seasonal,0
10594207,Seasonal,Seasonal,0
10154212,Seasonal,Seasonal,0
10616924,Seasonal,Seasonal,0
10591670,Seasonal,Seasonal,0
10599241,Seasonal,Seasonal,0
10590977,Seasonal,Seasonal,0
10611963,Seasonal,Seasonal,0
10569818,Seasonal,Seasonal,0
10600878,Seasonal,Seasonal,0
10593517,Seasonal,Seasonal,0
10592278,Seasonal,Seasonal,0
10583677,Seasonal,Seasonal,0
10601390,Seasonal,Seasonal,0
10628379,Seasonal,Seasonal,0
10601550,Seasonal,Seasonal,0
10613179,Seasonal,Seasonal,0
10623328,Seasonal,Seasonal,0
10542851,Seasonal,Seasonal,0
10621179,Seasonal,Seasonal,0
10588803,Seasonal,Seasonal,0
10608524,Seasonal,Seasonal,0
10571169,Seasonal,Seasonal,0
10614571,Seasonal,Seasonal,0
10614218,Seasonal,Seasonal,0
10621817,Seasonal,Seasonal,0
10621650,Seasonal,Seasonal,0
10466354,Seasonal,Seasonal,0
10603680,Seasonal,Seasonal,0
10546755,Seasonal,Seasonal,0
10542398,Seasonal,Seasonal,0
10584151,Seasonal,Seasonal,0
10608525,Seasonal,Seasonal,0
10062623,Seasonal,Seasonal,0
10592342,Seasonal,Seasonal,0
10572428,Seasonal,Seasonal,0
10556783,Seasonal,Seasonal,0
10608265,Seasonal,Seasonal,0
10537643,Seasonal,Seasonal,0
10556788,Seasonal,Seasonal,0
10615280,Seasonal,Seasonal,0
10581454,Seasonal,Seasonal,0
10578649,Seasonal,Seasonal,0
10606215,Seasonal,Seasonal,0
10611435,Seasonal,Seasonal,0
10614486,Seasonal,Seasonal,0
10583816,Seasonal,Seasonal,0
10256706,Seasonal,Seasonal,0
10620497,Seasonal,Seasonal,0
10614328,Seasonal,Seasonal,0
10556802,Seasonal,Seasonal,0
10569382,Seasonal,Seasonal,0
10625591,Seasonal,Seasonal,0
10617432,Seasonal,Seasonal,0
10619681,Seasonal,Seasonal,0
10579582,Seasonal,Seasonal,0
10480552,Seasonal,Seasonal,0
10612275,Seasonal,Seasonal,0
10614500,Seasonal,Seasonal,0
10623998,Seasonal,Seasonal,0
10354171,Seasonal,Seasonal,0
10573054,Seasonal,Seasonal,0
10611430,Seasonal,Seasonal,0
10570741,Seasonal,Seasonal,0
10583824,Seasonal,Seasonal,0
10622127,Seasonal,Seasonal,0
10579235,Seasonal,Seasonal,0
10622128,Seasonal,Seasonal,0
10631625,Seasonal,Seasonal,0
10579773,Seasonal,Seasonal,0
10618618,Seasonal,Seasonal,0
10589613,Seasonal,Seasonal,0
10620574,Seasonal,Seasonal,0
10614882,Seasonal,Seasonal,0
10604866,Seasonal,Seasonal,0
10606216,Seasonal,Seasonal,0
10610859,Seasonal,Seasonal,0
10549802,Seasonal,Seasonal,0
10574666,Seasonal,Seasonal,0
10471467,Seasonal,Seasonal,0
10578595,Seasonal,Seasonal,0
10582075,Seasonal,Seasonal,0
10524771,Seasonal,Seasonal,0
10579778,Seasonal,Seasonal,0
10601481,Seasonal,Seasonal,0
10600933,Seasonal,Seasonal,0
10105820,Seasonal,Seasonal,0
10601467,Seasonal,Seasonal,0
10594269,Seasonal,Seasonal,0
10599886,Seasonal,Seasonal,0
10593542,Seasonal,Seasonal,0
10591578,Seasonal,Seasonal,0
10594277,Seasonal,Seasonal,0
10566880,Seasonal,Seasonal,0
10594210,Seasonal,Seasonal,0
10569448,Seasonal,Seasonal,0
10593195,Seasonal,Seasonal,0
10592742,Seasonal,Seasonal,0
10604688,Seasonal,Seasonal,0
10184628,Seasonal,Seasonal,0
10618842,Seasonal,Seasonal,0
10578515,Seasonal,Seasonal,0
10583901,Seasonal,Seasonal,0
10608261,Seasonal,Seasonal,0
10592740,Seasonal,Seasonal,0
10416191,Seasonal,Seasonal,0
10604214,Seasonal,Seasonal,0
10611864,Seasonal,Seasonal,0
10575502,Seasonal,Seasonal,0
10597451,Seasonal,Seasonal,0
10614427,Seasonal,Seasonal,0
10621251,Seasonal,Seasonal,0
10593954,Seasonal,Seasonal,0
10264465,Seasonal,Seasonal,0
10602918,Seasonal,Seasonal,0
10564005,Seasonal,Seasonal,0
10573869,Seasonal,Seasonal,0
10513520,Seasonal,Seasonal,0
10593528,Seasonal,Seasonal,0
10415913,Seasonal,Seasonal,0
10558636,Seasonal,Seasonal,0
10612815,Seasonal,Seasonal,0
10575519,Seasonal,Seasonal,0
10613728,Seasonal,Seasonal,0
10618989,Seasonal,Seasonal,0
10506438,Seasonal,Seasonal,0
10618624,Seasonal,Seasonal,0
10620836,Seasonal,Seasonal,0
10546861,Seasonal,Seasonal,0
10614405,Seasonal,Seasonal,0
10614578,Seasonal,Seasonal,0
10589618,Seasonal,Seasonal,0
10618886,Seasonal,Seasonal,0
10595604,Seasonal,Seasonal,0
10613991,Seasonal,Seasonal,0
10577220,Seasonal,Seasonal,0
10613665,Seasonal,Seasonal,0
10488741,Seasonal,Seasonal,0
10466680,Seasonal,Seasonal,0
10610784,Seasonal,Seasonal,0
10619031,Seasonal,Seasonal,0
10605038,Seasonal,Seasonal,0
10471980,Seasonal,Seasonal,0
10507115,Seasonal,Seasonal,0
10601183,Seasonal,Seasonal,0
10564950,Seasonal,Seasonal,0
10594270,Seasonal,Seasonal,0
10601399,Seasonal,Seasonal,0
10601737,Seasonal,Seasonal,0
10611193,Seasonal,Seasonal,0
10615077,Seasonal,Seasonal,0
10503027,Seasonal,Seasonal,0
10537655,Seasonal,Seasonal,0
10599892,Seasonal,Seasonal,0
10600872,Seasonal,Seasonal,0
10621079,Seasonal,Seasonal,0
10593543,Seasonal,Seasonal,0
10601398,Seasonal,Seasonal,0
10575004,Seasonal,Seasonal,0
10575490,Seasonal,Seasonal,0
10567375,Seasonal,Seasonal,0
10620909,Seasonal,Seasonal,0
10528501,Seasonal,Seasonal,0
10572673,Seasonal,Seasonal,0
10597207,Seasonal,Seasonal,0
10602636,Seasonal,Seasonal,0
10600451,Seasonal,Seasonal,0
10611594,Seasonal,Seasonal,0
10441451,Seasonal,Seasonal,0
10608248,Seasonal,Seasonal,0
10612304,Seasonal,Seasonal,0
10582132,Seasonal,Seasonal,0
10588198,Seasonal,Seasonal,0
10130190,Seasonal,Seasonal,0
10590558,Seasonal,Seasonal,0
10571934,Seasonal,Seasonal,0
10623344,Seasonal,Seasonal,0
10589554,Seasonal,Seasonal,0
10578129,Seasonal,Seasonal,0
10462212,Seasonal,Seasonal,0
10566606,Seasonal,Seasonal,0
10623708,Seasonal,Seasonal,0
10494520,Seasonal,Seasonal,0
10430226,Seasonal,Seasonal,0
10608260,Seasonal,Seasonal,0
10476924,Seasonal,Seasonal,0
10617443,Seasonal,Seasonal,0
10597449,Seasonal,Seasonal,0
10578829,Seasonal,Seasonal,0
10211949,Seasonal,Seasonal,0
10624154,Seasonal,Seasonal,0
10610951,Seasonal,Seasonal,0
10601821,Seasonal,Seasonal,0
10604867,Seasonal,Seasonal,0
10606266,Seasonal,Seasonal,0
10602914,Seasonal,Seasonal,0
10608271,Seasonal,Seasonal,0
10569959,Seasonal,Seasonal,0
10488738,Seasonal,Seasonal,0
10604212,Seasonal,Seasonal,0
10619054,Seasonal,Seasonal,0
10549063,Seasonal,Seasonal,0
10612966,Seasonal,Seasonal,0
10621151,Seasonal,Seasonal,0
10604237,Seasonal,Seasonal,0
10573798,Seasonal,Seasonal,0
10617440,Seasonal,Seasonal,0
10617910,Seasonal,Seasonal,0
10610551,Seasonal,Seasonal,0
10579548,Seasonal,Seasonal,0
10584331,Seasonal,Seasonal,0
10612949,Seasonal,Seasonal,0
10599319,Seasonal,Seasonal,0
10537659,Seasonal,Seasonal,0
10603969,Seasonal,Seasonal,0
10616780,Seasonal,Seasonal,0
10606913,Seasonal,Seasonal,0
10507120,Seasonal,Seasonal,0
10573139,Seasonal,Seasonal,0
10605751,Seasonal,Seasonal,0
10537665,Seasonal,Seasonal,0
10574669,Seasonal,Seasonal,0
10618743,Seasonal,Seasonal,0
10580124,Seasonal,Seasonal,0
10579832,Seasonal,Seasonal,0
10597190,Seasonal,Seasonal,0
10600886,Seasonal,Seasonal,0
10572299,Seasonal,Seasonal,0
10601734,Seasonal,Seasonal,0
10600936,Seasonal,Seasonal,0
10569673,Seasonal,Seasonal,0
10600882,Seasonal,Seasonal,0
10040591,Seasonal,Seasonal,0
10611088,Seasonal,Seasonal,0
10470079,Seasonal,Seasonal,0
10601404,Seasonal,Seasonal,0
10539377,Seasonal,Seasonal,0
10617501,Seasonal,Seasonal,0
10601408,Seasonal,Seasonal,0
10584414,Seasonal,Seasonal,0
10575183,Seasonal,Seasonal,0
10573034,Seasonal,Seasonal,0
10590480,Seasonal,Seasonal,0
10611356,Seasonal,Seasonal,0
10564951,Seasonal,Seasonal,0
10608877,Seasonal,Seasonal,0
10596092,Seasonal,Seasonal,0
10591858,Seasonal,Seasonal,0
10602625,Seasonal,Seasonal,0
10520526,Seasonal,Seasonal,0
10569899,Seasonal,Seasonal,0
10609972,Seasonal,Seasonal,0
10604694,Seasonal,Seasonal,0
10600881,Seasonal,Seasonal,0
10602919,Seasonal,Seasonal,0
10574005,Seasonal,Seasonal,0
10623420,Seasonal,Seasonal,0
10581590,Seasonal,Seasonal,0
10614277,Seasonal,Seasonal,0
10369949,Seasonal,Seasonal,0
10611118,Seasonal,Seasonal,0
10604229,Seasonal,Seasonal,0
10624197,Seasonal,Seasonal,0
10623527,Seasonal,Seasonal,0
10615289,Seasonal,Seasonal,0
10547868,Seasonal,Seasonal,0
10556799,Seasonal,Seasonal,0
10579245,Seasonal,Seasonal,0
10513519,Seasonal,Seasonal,0
10619680,Seasonal,Seasonal,0
10566420,Seasonal,Seasonal,0
10565365,Seasonal,Seasonal,0
10614280,Seasonal,Seasonal,0
10572677,Seasonal,Seasonal,0
10631623,Seasonal,Seasonal,0
10603955,Seasonal,Seasonal,0
10604219,Seasonal,Seasonal,0
10130208,Seasonal,Seasonal,0
10525774,Seasonal,Seasonal,0
10604227,Seasonal,Seasonal,0
10604240,Seasonal,Seasonal,0
10427970,Seasonal,Seasonal,0
10599555,Seasonal,Seasonal,0
10505600,Seasonal,Seasonal,0
10569665,Seasonal,Seasonal,0
10620528,Seasonal,Seasonal,0
10556306,Seasonal,Seasonal,0
10606425,Seasonal,Seasonal,0
10488786,Seasonal,Seasonal,0
10614332,Seasonal,Seasonal,0
10571114,Seasonal,Seasonal,0
10543666,Seasonal,Seasonal,0
10619026,Seasonal,Seasonal,0
10424590,Seasonal,Seasonal,0
10604691,Seasonal,Seasonal,0
10601413,Seasonal,Seasonal,0
10604218,Seasonal,Seasonal,0
10611655,Seasonal,Seasonal,0
10525771,Seasonal,Seasonal,0
10571552,Seasonal,Seasonal,0
10567515,Seasonal,Seasonal,0
10605745,Seasonal,Seasonal,0
10617538,Seasonal,Seasonal,0
10604226,Seasonal,Seasonal,0
10550120,Seasonal,Seasonal,0
10591612,Seasonal,Seasonal,0
10613460,Seasonal,Seasonal,0
10584114,Seasonal,Seasonal,0
10618592,Seasonal,Seasonal,0
10599554,Seasonal,Seasonal,0
10624065,Seasonal,Seasonal,0
10570809,Seasonal,Seasonal,0
10620595,Seasonal,Seasonal,0
10610552,Seasonal,Seasonal,0
10605033,Seasonal,Seasonal,0
10599553,Seasonal,Seasonal,0
10550337,Seasonal,Seasonal,0
10609132,Seasonal,Seasonal,0
10609115,Seasonal,Seasonal,0
10605746,Seasonal,Seasonal,0
10620978,Seasonal,Seasonal,0
10599571,Seasonal,Seasonal,0
10488819,Seasonal,Seasonal,0
10580177,Seasonal,Seasonal,0
10605750,Seasonal,Seasonal,0
10594108,Seasonal,Seasonal,0
10605748,Seasonal,Seasonal,0
10606278,Seasonal,Seasonal,0
10610846,Seasonal,Seasonal,0
10604202,Seasonal,Seasonal,0
10611421,Seasonal,Seasonal,0
10593996,Seasonal,Seasonal,0
10558133,Seasonal,Seasonal,0
10601741,Seasonal,Seasonal,0
10027067,Seasonal,Seasonal,0
10611101,Seasonal,Seasonal,0
10598971,Seasonal,Seasonal,0
10599876,Seasonal,Seasonal,0
10600873,Seasonal,Seasonal,0
10601738,Seasonal,Seasonal,0
10154234,Seasonal,Seasonal,0
10601409,Seasonal,Seasonal,0
10473568,Seasonal,Seasonal,0
10610334,Seasonal,Seasonal,0
10610361,Seasonal,Seasonal,0
10600885,Seasonal,Seasonal,0
10624810,Seasonal,Seasonal,0
10571615,Seasonal,Seasonal,0
10186706,Seasonal,Seasonal,0
10571911,Seasonal,Seasonal,0
10121065,Seasonal,Seasonal,0
10573715,Seasonal,Seasonal,0
10597180,Seasonal,Seasonal,0
10584703,Seasonal,Seasonal,0
10597178,Seasonal,Seasonal,0
10583851,Seasonal,Seasonal,0
10615410,Seasonal,Seasonal,0
10572546,Seasonal,Seasonal,0
10594169,Seasonal,Seasonal,0
10593547,Seasonal,Seasonal,0
10597468,Seasonal,Seasonal,0
10604109,Seasonal,Seasonal,0
10611950,Seasonal,Seasonal,0
10614428,Seasonal,Seasonal,0
10580138,Seasonal,Seasonal,0
10597582,Seasonal,Seasonal,0
10597185,Seasonal,Seasonal,0
10571210,Seasonal,Seasonal,0
10597586,Seasonal,Seasonal,0
10409990,Seasonal,Seasonal,0
10600876,Seasonal,Seasonal,0
10130235,Seasonal,Seasonal,0
10503046,Seasonal,Seasonal,0
10129605,Seasonal,Seasonal,0
10597587,Seasonal,Seasonal,0
10606427,Seasonal,Seasonal,0
10623706,Seasonal,Seasonal,0
10619692,Seasonal,Seasonal,0
10569858,Seasonal,Seasonal,0
10619573,Seasonal,Seasonal,0
10578510,Seasonal,Seasonal,0
10495258,Seasonal,Seasonal,0
10508465,Seasonal,Seasonal,0
10620540,Seasonal,Seasonal,0
10615043,Seasonal,Seasonal,0
10597206,Seasonal,Seasonal,0
10604695,Seasonal,Seasonal,0
10597584,Seasonal,Seasonal,0
10608269,Seasonal,Seasonal,0
10468405,Seasonal,Seasonal,0
10549567,Seasonal,Seasonal,0
10546515,Seasonal,Seasonal,0
10613035,Seasonal,Seasonal,0
10605747,Seasonal,Seasonal,0
10597450,Seasonal,Seasonal,0
10604217,Seasonal,Seasonal,0
10604692,Seasonal,Seasonal,0
10606430,Seasonal,Seasonal,0
10507116,Seasonal,Seasonal,0
10513547,Seasonal,Seasonal,0
10612560,Seasonal,Seasonal,0
10546851,Seasonal,Seasonal,0
10519162,Seasonal,Seasonal,0
10618590,Seasonal,Seasonal,0
10606264,Seasonal,Seasonal,0
10603953,Seasonal,Seasonal,0
10612763,Seasonal,Seasonal,0
10606426,Seasonal,Seasonal,0
10592560,Seasonal,Seasonal,0
10537661,Seasonal,Seasonal,0
10288083,Seasonal,Seasonal,0
10623994,Seasonal,Seasonal,0
10614267,Seasonal,Seasonal,0
10619094,Seasonal,Seasonal,0
10537664,Seasonal,Seasonal,0
10597588,Seasonal,Seasonal,0
10506445,Seasonal,Seasonal,0
10472515,Seasonal,Seasonal,0
10488747,Seasonal,Seasonal,0
10610614,Seasonal,Seasonal,0
10417854,Seasonal,Seasonal,0
10565219,Seasonal,Seasonal,0
10584346,Seasonal,Seasonal,0
10488771,Seasonal,Seasonal,0
10604868,Seasonal,Seasonal,0
10131461,Seasonal,Seasonal,0
10572124,Seasonal,Seasonal,0
10560176,Seasonal,Seasonal,0
10615749,Seasonal,Seasonal,0
10564946,Seasonal,Seasonal,0
10121334,Seasonal,Seasonal,0
10600745,Seasonal,Seasonal,0
10584362,Seasonal,Seasonal,0
10584609,Seasonal,Seasonal,0
10615781,Seasonal,Seasonal,0
10612091,Seasonal,Seasonal,0
10370617,Seasonal,Seasonal,0
10314275,Seasonal,Seasonal,0
10508186,Seasonal,Seasonal,0
10129622,Seasonal,Seasonal,0
10562380,Seasonal,Seasonal,0
10621818,Seasonal,Seasonal,0
10596094,Seasonal,Seasonal,0
10575553,Seasonal,Seasonal,0
10564952,Seasonal,Seasonal,0
10599817,Seasonal,Seasonal,0
10578825,Seasonal,Seasonal,0
10596093,Seasonal,Seasonal,0
10505596,Seasonal,Seasonal,0
10611408,Seasonal,Seasonal,0
10571003,Seasonal,Seasonal,0
10569820,Seasonal,Seasonal,0
10592213,Seasonal,Seasonal,0
10598996,Seasonal,Seasonal,0
10572050,Seasonal,Seasonal,0
10597467,Seasonal,Seasonal,0
10597184,Seasonal,Seasonal,0
10613604,Seasonal,Seasonal,0
10581422,Seasonal,Seasonal,0
10623867,Seasonal,Seasonal,0
10571338,Seasonal,Seasonal,0
10580848,Seasonal,Seasonal,0
10615460,Seasonal,Seasonal,0
10602911,Seasonal,Seasonal,0
10597469,Seasonal,Seasonal,0
10582136,Seasonal,Seasonal,0
10606455,Seasonal,Seasonal,0
10613268,Seasonal,Seasonal,0
10621992,Seasonal,Seasonal,0
10597585,Seasonal,Seasonal,0
10530282,Seasonal,Seasonal,0
10608964,Seasonal,Seasonal,0
10549327,Seasonal,Seasonal,0
10592282,Seasonal,Seasonal,0
10624009,Seasonal,Seasonal,0
10614375,Seasonal,Seasonal,0
10614219,Seasonal,Seasonal,0
10597191,Seasonal,Seasonal,0
10591875,Seasonal,Seasonal,0
10605715,Seasonal,Seasonal,0
10488774,Seasonal,Seasonal,0
10505893,Seasonal,Seasonal,0
10618683,Seasonal,Seasonal,0
10610936,Seasonal,Seasonal,0
10404240,Seasonal,Seasonal,0
10612328,Seasonal,Seasonal,0
10615440,Seasonal,Seasonal,0
10621767,Seasonal,Seasonal,0
10597189,Seasonal,Seasonal,0
10613073,Seasonal,Seasonal,0
10427971,Seasonal,Seasonal,0
10606428,Seasonal,Seasonal,0
10613111,Seasonal,Seasonal,0
10618729,Seasonal,Seasonal,0
10621140,Seasonal,Seasonal,0
10572653,Seasonal,Seasonal,0
10623883,Seasonal,Seasonal,0
10567510,Seasonal,Seasonal,0
10599572,Seasonal,Seasonal,0
10608923,Seasonal,Seasonal,0
10605749,Seasonal,Seasonal,0
10604233,Seasonal,Seasonal,0
10624070,Seasonal,Seasonal,0
10546505,Seasonal,Seasonal,0
10506477,Seasonal,Seasonal,0
10594198,Seasonal,Seasonal,0
10606429,Seasonal,Seasonal,0
10618160,Seasonal,Seasonal,0
10584347,Seasonal,Seasonal,0
10615514,Seasonal,Seasonal,0
10618733,Seasonal,Seasonal,0
10574491,Seasonal,Seasonal,0
10368669,Seasonal,Seasonal,0
10623995,Seasonal,Seasonal,0
10614229,Seasonal,Seasonal,0
10546849,Seasonal,Seasonal,0
10574794,Seasonal,Seasonal,0
10619263,Seasonal,Seasonal,0
10614319,Seasonal,Seasonal,0
10417101,Seasonal,Seasonal,0
10601718,Seasonal,Seasonal,0
10571877,Seasonal,Seasonal,0
10600935,Seasonal,Seasonal,0
10601405,Seasonal,Seasonal,0
10569676,Seasonal,Seasonal,0
10600256,Seasonal,Seasonal,0
10617429,Seasonal,Seasonal,0
10571206,Seasonal,Seasonal,0
10584607,Seasonal,Seasonal,0
10610437,Seasonal,Seasonal,0
10600932,Seasonal,Seasonal,0
10546936,Seasonal,Seasonal,0
10612045,Seasonal,Seasonal,0
10593518,Seasonal,Seasonal,0
10612296,Seasonal,Seasonal,0
10478032,Seasonal,Seasonal,0
10129603,Seasonal,Seasonal,0
10584781,Seasonal,Seasonal,0
10557291,Seasonal,Seasonal,0
10602917,Seasonal,Seasonal,0
10514191,Seasonal,Seasonal,0
10580523,Seasonal,Seasonal,0
10613105,Seasonal,Seasonal,0
10597119,Seasonal,Seasonal,0
10612025,Seasonal,Seasonal,0
10622123,Seasonal,Seasonal,0
10581460,Seasonal,Seasonal,0
10622180,Seasonal,Seasonal,0
10592529,Seasonal,Seasonal,0
10608917,Seasonal,Seasonal,0
10621949,Seasonal,Seasonal,0
10611540,Seasonal,Seasonal,0
10611566,Seasonal,Seasonal,0
10129610,Seasonal,Seasonal,0
10611272,Seasonal,Seasonal,0
10613920,Seasonal,Seasonal,0
10611937,Seasonal,Seasonal,0
10555088,Seasonal,Seasonal,0
10611931,Seasonal,Seasonal,0
10622111,Seasonal,Seasonal,0
10549342,Seasonal,Seasonal,0
10615134,Seasonal,Seasonal,0
10614836,Seasonal,Seasonal,0
10435154,Seasonal,Seasonal,0
10545505,Seasonal,Seasonal,0
10556786,Seasonal,Seasonal,0
10610915,Seasonal,Seasonal,0
10585015,Seasonal,Seasonal,0
10579766,Seasonal,Seasonal,0
10593825,Seasonal,Seasonal,0
10618603,Seasonal,Seasonal,0
10582079,Seasonal,Seasonal,0
10612293,Seasonal,Seasonal,0
10513544,Seasonal,Seasonal,0
10512209,Seasonal,Seasonal,0
10572047,Seasonal,Seasonal,0
10604205,Seasonal,Seasonal,0
10604210,Seasonal,Seasonal,0
10525773,Seasonal,Seasonal,0
10646981,Seasonal,Seasonal,0
10609136,Seasonal,Seasonal,0
10576209,Seasonal,Seasonal,0
10602915,Seasonal,Seasonal,0
10570812,Seasonal,Seasonal,0
10618608,Seasonal,Seasonal,0
10546855,Seasonal,Seasonal,0
10614227,Seasonal,Seasonal,0
10544995,Seasonal,Seasonal,0
10573682,Seasonal,Seasonal,0
10585345,Seasonal,Seasonal,0
10610612,Seasonal,Seasonal,0
10611377,Seasonal,Seasonal,0
10427960,Seasonal,Seasonal,0
10619265,Seasonal,Seasonal,0
10612232,Seasonal,Seasonal,0
10606457,Seasonal,Seasonal,0
10614012,Seasonal,Seasonal,0
10488785,Seasonal,Seasonal,0
10617438,Seasonal,Seasonal,0
10599888,Seasonal,Seasonal,0
10593158,Seasonal,Seasonal,0
10599880,Seasonal,Seasonal,0
10599877,Seasonal,Seasonal,0
10593596,Seasonal,Seasonal,0
10599233,Seasonal,Seasonal,0
10570671,Seasonal,Seasonal,0
10620910,Seasonal,Seasonal,0
10599232,Seasonal,Seasonal,0
10562379,Seasonal,Seasonal,0
10584096,Seasonal,Seasonal,0
10582671,Seasonal,Seasonal,0
10592284,Seasonal,Seasonal,0
10600877,Seasonal,Seasonal,0
10530700,Seasonal,Seasonal,0
10578128,Seasonal,Seasonal,0
10571578,Seasonal,Seasonal,0
10573024,Seasonal,Seasonal,0
10226894,Seasonal,Seasonal,0
10606896,Seasonal,Seasonal,0
10581500,Seasonal,Seasonal,0
10614487,Seasonal,Seasonal,0
10577935,Seasonal,Seasonal,0
10363818,Seasonal,Seasonal,0
10602853,Seasonal,Seasonal,0
10573053,Seasonal,Seasonal,0
10580130,Seasonal,Seasonal,0
10621811,Seasonal,Seasonal,0
10566382,Seasonal,Seasonal,0
10608267,Seasonal,Seasonal,0
10603801,Seasonal,Seasonal,0
10608266,Seasonal,Seasonal,0
10567502,Seasonal,Seasonal,0
10574338,Seasonal,Seasonal,0
10619357,Seasonal,Seasonal,0
10613616,Seasonal,Seasonal,0
10429774,Seasonal,Seasonal,0
10606262,Seasonal,Seasonal,0
10488818,Seasonal,Seasonal,0
10618619,Seasonal,Seasonal,0
10537662,Seasonal,Seasonal,0
10624819,Seasonal,Seasonal,0
10571131,Seasonal,Seasonal,0
10606449,Seasonal,Seasonal,0
10584399,Seasonal,Seasonal,0
10602916,Seasonal,Seasonal,0
10606548,Seasonal,Seasonal,0
10614215,Seasonal,Seasonal,0
10545502,Seasonal,Seasonal,0
10614835,Seasonal,Seasonal,0
10415979,Seasonal,Seasonal,0
10613175,Seasonal,Seasonal,0
10480590,Seasonal,Seasonal,0
10608268,Seasonal,Seasonal,0
10565375,Seasonal,Seasonal,0
10579802,Seasonal,Seasonal,0
10256699,Seasonal,Seasonal,0
10617441,Seasonal,Seasonal,0
10584364,Seasonal,Seasonal,0
10589345,Seasonal,Seasonal,0
10602900,Seasonal,Seasonal,0
10545504,Seasonal,Seasonal,0
10613066,Seasonal,Seasonal,0
10559061,Seasonal,Seasonal,0
10573508,Seasonal,Seasonal,0
10606453,Seasonal,Seasonal,0
10583887,Seasonal,Seasonal,0
10622124,Seasonal,Seasonal,0
10608921,Seasonal,Seasonal,0
10571762,Seasonal,Seasonal,0
10576214,Seasonal,Seasonal,0
10480592,Seasonal,Seasonal,0
10613530,Seasonal,Seasonal,0
10606448,Seasonal,Seasonal,0
10606446,Seasonal,Seasonal,0
10606452,Seasonal,Seasonal,0
10488820,Seasonal,Seasonal,0
10606447,Seasonal,Seasonal,0
10571695,Seasonal,Seasonal,0
10546874,Seasonal,Seasonal,0
10606459,Seasonal,Seasonal,0
10589968,Seasonal,Seasonal,0
10614551,Seasonal,Seasonal,0
10546503,Seasonal,Seasonal,0
10606454,Seasonal,Seasonal,0
10606456,Seasonal,Seasonal,0
10622699,Seasonal,Seasonal,0
10620554,Seasonal,Seasonal,0
10620857,Seasonal,Seasonal,0
10624523,Seasonal,Seasonal,0
10576035,Seasonal,Seasonal,0
10572237,Seasonal,Seasonal,0
10601323,Seasonal,Seasonal,0
10502578,Seasonal,Seasonal,0
10593546,Seasonal,Seasonal,0
10572953,Seasonal,Seasonal,0
10183932,Seasonal,Seasonal,0
10616790,Seasonal,Seasonal,0
10611564,Seasonal,Seasonal,0
10592528,Seasonal,Seasonal,0
10583849,Seasonal,Seasonal,0
10573481,Seasonal,Seasonal,0
10579591,Seasonal,Seasonal,0
10600473,Seasonal,Seasonal,0
10614453,Seasonal,Seasonal,0
10574337,Seasonal,Seasonal,0
10184604,Seasonal,Seasonal,0
10571362,Seasonal,Seasonal,0
